location: (0,162) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.004066723398864269
location: (0,162) measurement number:1 | max [V]: 0.012000000104308128 | min [V]: -0.01599999889731407 | RMS [v]: 0.004111019428819418
location: (0,162) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.00415883818641305
location: (0,162) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.003930947743356228
location: (0,162) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.019199999049305916 | RMS [v]: 0.0038189422339200974
location: (0,163) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.004327674861997366
location: (0,163) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.00456877751275897
location: (0,163) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.0044892472214996815
location: (0,163) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.004456430673599243
location: (0,163) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.00422997260466218
location: (0,164) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.0045285653322935104
location: (0,164) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004502564202994108
location: (0,164) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.004643164575099945
location: (0,164) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004472028464078903
location: (0,164) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.004401461221277714
location: (0,165) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004393019713461399
location: (0,165) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.005028608720749617
location: (0,165) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.004618155304342508
location: (0,165) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.01599999889731407 | RMS [v]: 0.004517797380685806
location: (0,165) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.003948662430047989
location: (0,166) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.004644687287509441
location: (0,166) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.00441671721637249
location: (0,166) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01599999889731407 | RMS [v]: 0.004596721846610308
location: (0,166) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004707148764282465
location: (0,166) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004814584273844957
location: (0,167) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004195517394691706
location: (0,167) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004881684668362141
location: (0,167) measurement number:2 | max [V]: 0.019999999552965164 | min [V]: -0.01759999990463257 | RMS [v]: 0.004517344292253256
location: (0,167) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.019199999049305916 | RMS [v]: 0.004341877531260252
location: (0,167) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.005106532014906406
location: (0,168) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.018400000408291817 | RMS [v]: 0.004858075175434351
location: (0,168) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.018400000408291817 | RMS [v]: 0.00488634966313839
location: (0,168) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.01599999889731407 | RMS [v]: 0.004929272457957268
location: (0,168) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.0045095100067555904
location: (0,168) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004383291583508253
location: (0,169) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.00436822697520256
location: (0,169) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.0050163185223937035
location: (0,169) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004217639099806547
location: (0,169) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004156175069510937
location: (0,169) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.0045593190006911755
location: (0,170) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.0045850398018956184
location: (0,170) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.013599999248981476 | RMS [v]: 0.004139634780585766
location: (0,170) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.004643439780920744
location: (0,170) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.00421826122328639
location: (0,170) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.015199999324977398 | RMS [v]: 0.004658837337046862
location: (0,171) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.020800000056624413 | RMS [v]: 0.004715251736342907
location: (0,171) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.0048624007031321526
location: (0,171) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.020800000056624413 | RMS [v]: 0.004770482424646616
location: (0,171) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.004736114758998156
location: (0,171) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01679999940097332 | RMS [v]: 0.00498333852738142
location: (0,172) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.019999999552965164 | RMS [v]: 0.005250103306025267
location: (0,172) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.004762076772749424
location: (0,172) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.005384403746575117
location: (0,172) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.024799998849630356 | RMS [v]: 0.006469299551099539
location: (0,172) measurement number:4 | max [V]: 0.02239999920129776 | min [V]: -0.018400000408291817 | RMS [v]: 0.006048296112567186
location: (0,173) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.02239999920129776 | RMS [v]: 0.00605136388912797
location: (0,173) measurement number:1 | max [V]: 0.019999999552965164 | min [V]: -0.02239999920129776 | RMS [v]: 0.006007099524140358
location: (0,173) measurement number:2 | max [V]: 0.024799998849630356 | min [V]: -0.020800000056624413 | RMS [v]: 0.006302309222519398
location: (0,173) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.005702013615518808
location: (0,173) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.01679999940097332 | RMS [v]: 0.005252741742879152
location: (0,174) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.024799998849630356 | RMS [v]: 0.006313256919384003
location: (0,174) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.005511314608156681
location: (0,174) measurement number:2 | max [V]: 0.024000000208616257 | min [V]: -0.019999999552965164 | RMS [v]: 0.005805338267236948
location: (0,174) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.005988677032291889
location: (0,174) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.005888972897082567
location: (0,175) measurement number:0 | max [V]: 0.01759999990463257 | min [V]: -0.019199999049305916 | RMS [v]: 0.005859173368662596
location: (0,175) measurement number:1 | max [V]: 0.02159999869763851 | min [V]: -0.02319999970495701 | RMS [v]: 0.005823763553053141
location: (0,175) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.02159999869763851 | RMS [v]: 0.005312728695571423
location: (0,175) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.005134865641593933
location: (0,175) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.005141958594322205
location: (0,176) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.01759999990463257 | RMS [v]: 0.005455319304019213
location: (0,176) measurement number:1 | max [V]: 0.02319999970495701 | min [V]: -0.020800000056624413 | RMS [v]: 0.005120599642395973
location: (0,176) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.02159999869763851 | RMS [v]: 0.004561052192002535
location: (0,176) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.005278830416500568
location: (0,176) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.01679999940097332 | RMS [v]: 0.004110077396035194
location: (0,177) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.01759999990463257 | RMS [v]: 0.004720989149063826
location: (0,177) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.005158945452421904
location: (0,177) measurement number:2 | max [V]: 0.02319999970495701 | min [V]: -0.014399999752640724 | RMS [v]: 0.004233224783092737
location: (0,177) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.0044479998759925365
location: (0,177) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.004517408087849617
location: (0,178) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.004998860415071249
location: (0,178) measurement number:1 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.005089860875159502
location: (0,178) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004254946950823069
location: (0,178) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.004463620018213987
location: (0,178) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.01679999940097332 | RMS [v]: 0.004986701998859644
location: (0,179) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004151630215346813
location: (0,179) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.0040976013988256454
location: (0,179) measurement number:2 | max [V]: 0.019999999552965164 | min [V]: -0.01599999889731407 | RMS [v]: 0.004364702384918928
location: (0,179) measurement number:3 | max [V]: 0.01119999960064888 | min [V]: -0.014399999752640724 | RMS [v]: 0.0036260036285966635
location: (0,179) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.0041844816878438
location: (0,180) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.0037394415121525526
location: (0,180) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.014399999752640724 | RMS [v]: 0.00417699571698904
location: (0,180) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.004057908896356821
location: (0,180) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.004184817895293236
location: (0,180) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004272651392966509
location: (0,181) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.004004661459475756
location: (0,181) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004084412939846516
location: (0,181) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.004306214861571789
location: (0,181) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.018400000408291817 | RMS [v]: 0.00455936836078763
location: (0,181) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.01119999960064888 | RMS [v]: 0.0034417202696204185
location: (0,182) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038536754436790943
location: (0,182) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.0039356667548418045
location: (0,182) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.0032818238250911236
location: (0,182) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.01599999889731407 | RMS [v]: 0.0037412724923342466
location: (0,182) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.015199999324977398 | RMS [v]: 0.004073476884514093
location: (0,183) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.0037700969260185957
location: (0,183) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.003974518738687038
location: (0,183) measurement number:2 | max [V]: 0.012000000104308128 | min [V]: -0.012799999676644802 | RMS [v]: 0.003619635244831443
location: (0,183) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.012799999676644802 | RMS [v]: 0.0034841077867895365
location: (0,183) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.012000000104308128 | RMS [v]: 0.003679051762446761
location: (0,184) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.003637080080807209
location: (0,184) measurement number:1 | max [V]: 0.012000000104308128 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038396662566810846
location: (0,184) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0037492953706532717
location: (0,184) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01119999960064888 | RMS [v]: 0.003559676231816411
location: (0,184) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.014399999752640724 | RMS [v]: 0.004081019200384617
location: (0,185) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038208605255931616
